"data.key.column","Identity","interaction","name","P.adjusted","selected","shared interaction","shared name","source","target"
"405143","6.77","interacts with","g11431.pdb (interacts with) Gpal_D383_g01156.pdb","0.00412209","false","interacts with","g11431.pdb (interacts with) Gpal_D383_g01156.pdb","g11431.pdb","Gpal_D383_g01156.pdb"
"405242","10.34","interacts with","g11431.pdb (interacts with) Gpal_D383_g07323.pdb","0.0353322","false","interacts with","g11431.pdb (interacts with) Gpal_D383_g07323.pdb","g11431.pdb","Gpal_D383_g07323.pdb"
"405206","2.83","interacts with","g11431.pdb (interacts with) Gpal_D383_g05271.pdb","0.001587768","false","interacts with","g11431.pdb (interacts with) Gpal_D383_g05271.pdb","g11431.pdb","Gpal_D383_g05271.pdb"
"405455","5.43","interacts with","g11431.pdb (interacts with) Gpal_D383_g17118.pdb","0.01129758","false","interacts with","g11431.pdb (interacts with) Gpal_D383_g17118.pdb","g11431.pdb","Gpal_D383_g17118.pdb"
"405305","7.84","interacts with","g11431.pdb (interacts with) Gpal_D383_g11431.pdb","0.00678291","false","interacts with","g11431.pdb (interacts with) Gpal_D383_g11431.pdb","g11431.pdb","Gpal_D383_g11431.pdb"
"405224","6.67","interacts with","g11431.pdb (interacts with) Gpal_D383_g06570.pdb","0.0300978","false","interacts with","g11431.pdb (interacts with) Gpal_D383_g06570.pdb","g11431.pdb","Gpal_D383_g06570.pdb"
"404453","6.25","interacts with","g10909.pdb (interacts with) Gpal_D383_g12675.pdb","0.01452546","false","interacts with","g10909.pdb (interacts with) Gpal_D383_g12675.pdb","g10909.pdb","Gpal_D383_g12675.pdb"
"404447","13.79","interacts with","g10909.pdb (interacts with) Gpal_D383_g07323.pdb","0.0412209","false","interacts with","g10909.pdb (interacts with) Gpal_D383_g07323.pdb","g10909.pdb","Gpal_D383_g07323.pdb"
"404432","4.85","interacts with","g10844.pdb (interacts with) Gpal_D383_g18015.pdb","0.01574682","false","interacts with","g10844.pdb (interacts with) Gpal_D383_g18015.pdb","g10844.pdb","Gpal_D383_g18015.pdb"
"404429","3.8","interacts with","g10844.pdb (interacts with) Gpal_D383_g17573.pdb","0.041439","false","interacts with","g10844.pdb (interacts with) Gpal_D383_g17573.pdb","g10844.pdb","Gpal_D383_g17573.pdb"
"404417","2.35","interacts with","g10844.pdb (interacts with) Gpal_D383_g16304.pdb","0.01572501","false","interacts with","g10844.pdb (interacts with) Gpal_D383_g16304.pdb","g10844.pdb","Gpal_D383_g16304.pdb"
"404399","8.03","interacts with","g10844.pdb (interacts with) Gpal_D383_g15633.pdb","0.01991253","false","interacts with","g10844.pdb (interacts with) Gpal_D383_g15633.pdb","g10844.pdb","Gpal_D383_g15633.pdb"
"404396","0.0","interacts with","g10844.pdb (interacts with) Gpal_D383_g15211.pdb","0.0429657","false","interacts with","g10844.pdb (interacts with) Gpal_D383_g15211.pdb","g10844.pdb","Gpal_D383_g15211.pdb"
"404387","5.37","interacts with","g10844.pdb (interacts with) Gpal_D383_g14544.pdb","0.0375132","false","interacts with","g10844.pdb (interacts with) Gpal_D383_g14544.pdb","g10844.pdb","Gpal_D383_g14544.pdb"
"404351","6.42","interacts with","g10844.pdb (interacts with) Gpal_D383_g11587.pdb","0.0285711","false","interacts with","g10844.pdb (interacts with) Gpal_D383_g11587.pdb","g10844.pdb","Gpal_D383_g11587.pdb"
"404306","3.77","interacts with","g10844.pdb (interacts with) Gpal_D383_g08461.pdb","0.0488544","false","interacts with","g10844.pdb (interacts with) Gpal_D383_g08461.pdb","g10844.pdb","Gpal_D383_g08461.pdb"
"404366","4.92","interacts with","g10844.pdb (interacts with) Gpal_D383_g12331.pdb","0.01480899","false","interacts with","g10844.pdb (interacts with) Gpal_D383_g12331.pdb","g10844.pdb","Gpal_D383_g12331.pdb"
"404303","8.33","interacts with","g10844.pdb (interacts with) Gpal_D383_g07928.pdb","0.0447105","false","interacts with","g10844.pdb (interacts with) Gpal_D383_g07928.pdb","g10844.pdb","Gpal_D383_g07928.pdb"
"404261","5.47","interacts with","g10844.pdb (interacts with) Gpal_D383_g01156.pdb","0.0272625","false","interacts with","g10844.pdb (interacts with) Gpal_D383_g01156.pdb","g10844.pdb","Gpal_D383_g01156.pdb"
"404288","3.06","interacts with","g10844.pdb (interacts with) Gpal_D383_g05271.pdb","0.01049061","false","interacts with","g10844.pdb (interacts with) Gpal_D383_g05271.pdb","g10844.pdb","Gpal_D383_g05271.pdb"
"404294","2.56","interacts with","g10844.pdb (interacts with) Gpal_D383_g06570.pdb","0.0300978","false","interacts with","g10844.pdb (interacts with) Gpal_D383_g06570.pdb","g10844.pdb","Gpal_D383_g06570.pdb"
"404231","27.59","interacts with","g10762.pdb (interacts with) Gpal_D383_g07323.pdb","0.0427476","false","interacts with","g10762.pdb (interacts with) Gpal_D383_g07323.pdb","g10762.pdb","Gpal_D383_g07323.pdb"
"404144","6.67","interacts with","g10730.pdb (interacts with) Gpal_D383_g16420.pdb","0.01511433","false","interacts with","g10730.pdb (interacts with) Gpal_D383_g16420.pdb","g10730.pdb","Gpal_D383_g16420.pdb"
"404120","4.12","interacts with","g10730.pdb (interacts with) Gpal_D383_g14503.pdb","0.0272625","false","interacts with","g10730.pdb (interacts with) Gpal_D383_g14503.pdb","g10730.pdb","Gpal_D383_g14503.pdb"
"404102","5.93","interacts with","g10730.pdb (interacts with) Gpal_D383_g12331.pdb","0.0202833","false","interacts with","g10730.pdb (interacts with) Gpal_D383_g12331.pdb","g10730.pdb","Gpal_D383_g12331.pdb"
"404066","3.6","interacts with","g10730.pdb (interacts with) Gpal_D383_g09225.pdb","0.01583406","false","interacts with","g10730.pdb (interacts with) Gpal_D383_g09225.pdb","g10730.pdb","Gpal_D383_g09225.pdb"
"404054","6.33","interacts with","g10730.pdb (interacts with) Gpal_D383_g07928.pdb","0.0329331","false","interacts with","g10730.pdb (interacts with) Gpal_D383_g07928.pdb","g10730.pdb","Gpal_D383_g07928.pdb"
"404033","3.5","interacts with","g10730.pdb (interacts with) Gpal_D383_g06266.pdb","0.0368589","false","interacts with","g10730.pdb (interacts with) Gpal_D383_g06266.pdb","g10730.pdb","Gpal_D383_g06266.pdb"
"404024","3.7","interacts with","g10730.pdb (interacts with) Gpal_D383_g04452.pdb","0.00804789","false","interacts with","g10730.pdb (interacts with) Gpal_D383_g04452.pdb","g10730.pdb","Gpal_D383_g04452.pdb"
"403982","3.23","interacts with","g10730.pdb (interacts with) Gpal_D383_g01418.pdb","0.001435098","false","interacts with","g10730.pdb (interacts with) Gpal_D383_g01418.pdb","g10730.pdb","Gpal_D383_g01418.pdb"
"403976","5.74","interacts with","g10730.pdb (interacts with) Gpal_D383_g01156.pdb","0.01422012","false","interacts with","g10730.pdb (interacts with) Gpal_D383_g01156.pdb","g10730.pdb","Gpal_D383_g01156.pdb"
"403970","2.33","interacts with","g10730.pdb (interacts with) Gpal_D383_g00741.pdb","0.0285711","false","interacts with","g10730.pdb (interacts with) Gpal_D383_g00741.pdb","g10730.pdb","Gpal_D383_g00741.pdb"
"404126","3.23","interacts with","g10730.pdb (interacts with) Gpal_D383_g14830.pdb","0.0226824","false","interacts with","g10730.pdb (interacts with) Gpal_D383_g14830.pdb","g10730.pdb","Gpal_D383_g14830.pdb"
"404027","6.45","interacts with","g10730.pdb (interacts with) Gpal_D383_g05271.pdb","0.00597594","false","interacts with","g10730.pdb (interacts with) Gpal_D383_g05271.pdb","g10730.pdb","Gpal_D383_g05271.pdb"
"404090","7.69","interacts with","g10730.pdb (interacts with) Gpal_D383_g11431.pdb","0.0475458","false","interacts with","g10730.pdb (interacts with) Gpal_D383_g11431.pdb","g10730.pdb","Gpal_D383_g11431.pdb"
"403766","3.45","interacts with","g10640.pdb (interacts with) Gpal_D383_g17118.pdb","0.041439","false","interacts with","g10640.pdb (interacts with) Gpal_D383_g17118.pdb","g10640.pdb","Gpal_D383_g17118.pdb"
"418856","4.55","interacts with","g9773.pdb (interacts with) Gpal_D383_g12359.pdb","0.0471096","false","interacts with","g9773.pdb (interacts with) Gpal_D383_g12359.pdb","g9773.pdb","Gpal_D383_g12359.pdb"
"418814","3.85","interacts with","g9761.pdb (interacts with) Gpal_D383_g09317.pdb","0.0268263","false","interacts with","g9761.pdb (interacts with) Gpal_D383_g09317.pdb","g9761.pdb","Gpal_D383_g09317.pdb"
"418853","4.26","interacts with","g9761.pdb (interacts with) Gpal_D383_g17116.pdb","0.0202833","false","interacts with","g9761.pdb (interacts with) Gpal_D383_g17116.pdb","g9761.pdb","Gpal_D383_g17116.pdb"
"418844","7.69","interacts with","g9761.pdb (interacts with) Gpal_D383_g15963.pdb","0.0244272","false","interacts with","g9761.pdb (interacts with) Gpal_D383_g15963.pdb","g9761.pdb","Gpal_D383_g15963.pdb"
"418826","12.07","interacts with","g9761.pdb (interacts with) Gpal_D383_g11137.pdb","0.0222462","false","interacts with","g9761.pdb (interacts with) Gpal_D383_g11137.pdb","g9761.pdb","Gpal_D383_g11137.pdb"
"418820","7.69","interacts with","g9761.pdb (interacts with) Gpal_D383_g10765.pdb","0.00362046","false","interacts with","g9761.pdb (interacts with) Gpal_D383_g10765.pdb","g9761.pdb","Gpal_D383_g10765.pdb"
"418817","1.41","interacts with","g9761.pdb (interacts with) Gpal_D383_g10400.pdb","0.04362","false","interacts with","g9761.pdb (interacts with) Gpal_D383_g10400.pdb","g9761.pdb","Gpal_D383_g10400.pdb"
"418730","5.32","interacts with","g9702.pdb (interacts with) Gpal_D383_g02529.pdb","0.0252996","false","interacts with","g9702.pdb (interacts with) Gpal_D383_g02529.pdb","g9702.pdb","Gpal_D383_g02529.pdb"
"418751","9.26","interacts with","g9702.pdb (interacts with) Gpal_D383_g08935.pdb","0.0340236","false","interacts with","g9702.pdb (interacts with) Gpal_D383_g08935.pdb","g9702.pdb","Gpal_D383_g08935.pdb"
"418748","4.51","interacts with","g9702.pdb (interacts with) Gpal_D383_g06412.pdb","0.0375132","false","interacts with","g9702.pdb (interacts with) Gpal_D383_g06412.pdb","g9702.pdb","Gpal_D383_g06412.pdb"
"418766","8.0","interacts with","g9702.pdb (interacts with) Gpal_D383_g12359.pdb","0.0270444","false","interacts with","g9702.pdb (interacts with) Gpal_D383_g12359.pdb","g9702.pdb","Gpal_D383_g12359.pdb"
"418754","4.95","interacts with","g9702.pdb (interacts with) Gpal_D383_g10021.pdb","0.0372951","false","interacts with","g9702.pdb (interacts with) Gpal_D383_g10021.pdb","g9702.pdb","Gpal_D383_g10021.pdb"
"418745","4.55","interacts with","g9702.pdb (interacts with) Gpal_D383_g05272.pdb","0.0307521","false","interacts with","g9702.pdb (interacts with) Gpal_D383_g05272.pdb","g9702.pdb","Gpal_D383_g05272.pdb"
"418736","4.9","interacts with","g9702.pdb (interacts with) Gpal_D383_g03366.pdb","0.0486363","false","interacts with","g9702.pdb (interacts with) Gpal_D383_g03366.pdb","g9702.pdb","Gpal_D383_g03366.pdb"
"418769","3.16","interacts with","g9702.pdb (interacts with) Gpal_D383_g15963.pdb","0.01690275","false","interacts with","g9702.pdb (interacts with) Gpal_D383_g15963.pdb","g9702.pdb","Gpal_D383_g15963.pdb"
"418757","1.98","interacts with","g9702.pdb (interacts with) Gpal_D383_g10765.pdb","0.01958538","false","interacts with","g9702.pdb (interacts with) Gpal_D383_g10765.pdb","g9702.pdb","Gpal_D383_g10765.pdb"
"418739","3.66","interacts with","g9702.pdb (interacts with) Gpal_D383_g03691.pdb","0.0460191","false","interacts with","g9702.pdb (interacts with) Gpal_D383_g03691.pdb","g9702.pdb","Gpal_D383_g03691.pdb"
"417956","4.76","interacts with","g9128.pdb (interacts with) Gpal_D383_g09317.pdb","0.01999977","false","interacts with","g9128.pdb (interacts with) Gpal_D383_g09317.pdb","g9128.pdb","Gpal_D383_g09317.pdb"
"417989","4.92","interacts with","g9128.pdb (interacts with) Gpal_D383_g17200.pdb","0.0410028","false","interacts with","g9128.pdb (interacts with) Gpal_D383_g17200.pdb","g9128.pdb","Gpal_D383_g17200.pdb"
"417968","3.03","interacts with","g9128.pdb (interacts with) Gpal_D383_g12359.pdb","0.0416571","false","interacts with","g9128.pdb (interacts with) Gpal_D383_g12359.pdb","g9128.pdb","Gpal_D383_g12359.pdb"
"417965","5.31","interacts with","g9128.pdb (interacts with) Gpal_D383_g11137.pdb","0.0246453","false","interacts with","g9128.pdb (interacts with) Gpal_D383_g11137.pdb","g9128.pdb","Gpal_D383_g11137.pdb"
"417959","5.74","interacts with","g9128.pdb (interacts with) Gpal_D383_g10400.pdb","0.01777515","false","interacts with","g9128.pdb (interacts with) Gpal_D383_g10400.pdb","g9128.pdb","Gpal_D383_g10400.pdb"
"417938","2.61","interacts with","g9128.pdb (interacts with) Gpal_D383_g00071.pdb","0.0266082","false","interacts with","g9128.pdb (interacts with) Gpal_D383_g00071.pdb","g9128.pdb","Gpal_D383_g00071.pdb"
"417515","2.9","interacts with","g8672.pdb (interacts with) Gpal_D383_g10400.pdb","0.0342417","false","interacts with","g8672.pdb (interacts with) Gpal_D383_g10400.pdb","g8672.pdb","Gpal_D383_g10400.pdb"
"417410","5.41","interacts with","g8635.pdb (interacts with) Gpal_D383_g16416.pdb","0.0471096","false","interacts with","g8635.pdb (interacts with) Gpal_D383_g16416.pdb","g8635.pdb","Gpal_D383_g16416.pdb"
"417407","4.04","interacts with","g8635.pdb (interacts with) Gpal_D383_g10008.pdb","0.0324969","false","interacts with","g8635.pdb (interacts with) Gpal_D383_g10008.pdb","g8635.pdb","Gpal_D383_g10008.pdb"
"416357","12.31","interacts with","g8105.pdb (interacts with) Gpal_D383_g08935.pdb","0.0226824","false","interacts with","g8105.pdb (interacts with) Gpal_D383_g08935.pdb","g8105.pdb","Gpal_D383_g08935.pdb"
"416396","2.5","interacts with","g8105.pdb (interacts with) Gpal_D383_g17116.pdb","0.0281349","false","interacts with","g8105.pdb (interacts with) Gpal_D383_g17116.pdb","g8105.pdb","Gpal_D383_g17116.pdb"
"416345","5.15","interacts with","g8105.pdb (interacts with) Gpal_D383_g04149.pdb","0.0429657","false","interacts with","g8105.pdb (interacts with) Gpal_D383_g04149.pdb","g8105.pdb","Gpal_D383_g04149.pdb"
"416321","2.27","interacts with","g8105.pdb (interacts with) Gpal_D383_g00009.pdb","0.0359865","false","interacts with","g8105.pdb (interacts with) Gpal_D383_g00009.pdb","g8105.pdb","Gpal_D383_g00009.pdb"
"416330","10.0","interacts with","g8105.pdb (interacts with) Gpal_D383_g01714.pdb","0.0386037","false","interacts with","g8105.pdb (interacts with) Gpal_D383_g01714.pdb","g8105.pdb","Gpal_D383_g01714.pdb"
"416399","3.51","interacts with","g8105.pdb (interacts with) Gpal_D383_g17271.pdb","0.0285711","false","interacts with","g8105.pdb (interacts with) Gpal_D383_g17271.pdb","g8105.pdb","Gpal_D383_g17271.pdb"
"416360","0.0","interacts with","g8105.pdb (interacts with) Gpal_D383_g10400.pdb","0.01814592","false","interacts with","g8105.pdb (interacts with) Gpal_D383_g10400.pdb","g8105.pdb","Gpal_D383_g10400.pdb"
"416324","2.94","interacts with","g8105.pdb (interacts with) Gpal_D383_g00071.pdb","0.00859314","false","interacts with","g8105.pdb (interacts with) Gpal_D383_g00071.pdb","g8105.pdb","Gpal_D383_g00071.pdb"
"416303","0.0","interacts with","g806.pdb (interacts with) Gpal_D383_g04411.pdb","0.0497268","false","interacts with","g806.pdb (interacts with) Gpal_D383_g04411.pdb","g806.pdb","Gpal_D383_g04411.pdb"
"415682","8.0","interacts with","g753.pdb (interacts with) Gpal_D383_g12359.pdb","0.0272625","false","interacts with","g753.pdb (interacts with) Gpal_D383_g12359.pdb","g753.pdb","Gpal_D383_g12359.pdb"
"415691","7.32","interacts with","g753.pdb (interacts with) Gpal_D383_g15963.pdb","0.00874581","false","interacts with","g753.pdb (interacts with) Gpal_D383_g15963.pdb","g753.pdb","Gpal_D383_g15963.pdb"
"415676","3.33","interacts with","g753.pdb (interacts with) Gpal_D383_g10765.pdb","0.0410028","false","interacts with","g753.pdb (interacts with) Gpal_D383_g10765.pdb","g753.pdb","Gpal_D383_g10765.pdb"
"415580","5.63","interacts with","g7462.pdb (interacts with) Gpal_D383_g13509.pdb","0.0338055","false","interacts with","g7462.pdb (interacts with) Gpal_D383_g13509.pdb","g7462.pdb","Gpal_D383_g13509.pdb"
"415568","8.99","interacts with","g7462.pdb (interacts with) Gpal_D383_g08044.pdb","0.0451467","false","interacts with","g7462.pdb (interacts with) Gpal_D383_g08044.pdb","g7462.pdb","Gpal_D383_g08044.pdb"
"415589","6.06","interacts with","g7462.pdb (interacts with) Gpal_D383_g17116.pdb","0.0416571","false","interacts with","g7462.pdb (interacts with) Gpal_D383_g17116.pdb","g7462.pdb","Gpal_D383_g17116.pdb"
"415574","4.35","interacts with","g7462.pdb (interacts with) Gpal_D383_g12359.pdb","0.0420933","false","interacts with","g7462.pdb (interacts with) Gpal_D383_g12359.pdb","g7462.pdb","Gpal_D383_g12359.pdb"
"415553","3.61","interacts with","g7462.pdb (interacts with) Gpal_D383_g03366.pdb","0.01459089","false","interacts with","g7462.pdb (interacts with) Gpal_D383_g03366.pdb","g7462.pdb","Gpal_D383_g03366.pdb"
"415550","6.34","interacts with","g7462.pdb (interacts with) Gpal_D383_g01837.pdb","0.01557234","false","interacts with","g7462.pdb (interacts with) Gpal_D383_g01837.pdb","g7462.pdb","Gpal_D383_g01837.pdb"
"415556","1.16","interacts with","g7462.pdb (interacts with) Gpal_D383_g04241.pdb","0.0482001","false","interacts with","g7462.pdb (interacts with) Gpal_D383_g04241.pdb","g7462.pdb","Gpal_D383_g04241.pdb"
"415448","8.18","interacts with","g7424.pdb (interacts with) Gpal_D383_g17116.pdb","0.0429657","false","interacts with","g7424.pdb (interacts with) Gpal_D383_g17116.pdb","g7424.pdb","Gpal_D383_g17116.pdb"
"415436","8.0","interacts with","g7424.pdb (interacts with) Gpal_D383_g10585.pdb","0.01524519","false","interacts with","g7424.pdb (interacts with) Gpal_D383_g10585.pdb","g7424.pdb","Gpal_D383_g10585.pdb"
"415430","7.69","interacts with","g7424.pdb (interacts with) Gpal_D383_g04149.pdb","0.0318426","false","interacts with","g7424.pdb (interacts with) Gpal_D383_g04149.pdb","g7424.pdb","Gpal_D383_g04149.pdb"
"415445","11.34","interacts with","g7424.pdb (interacts with) Gpal_D383_g15963.pdb","0.0266082","false","interacts with","g7424.pdb (interacts with) Gpal_D383_g15963.pdb","g7424.pdb","Gpal_D383_g15963.pdb"
"414554","5.56","interacts with","g6757.pdb (interacts with) Gpal_D383_g07960.pdb","0.0167937","false","interacts with","g6757.pdb (interacts with) Gpal_D383_g07960.pdb","g6757.pdb","Gpal_D383_g07960.pdb"
"414413","14.71","interacts with","g6628.pdb (interacts with) Gpal_D383_g11920.pdb","0.00854952","false","interacts with","g6628.pdb (interacts with) Gpal_D383_g11920.pdb","g6628.pdb","Gpal_D383_g11920.pdb"
"414341","7.5","interacts with","g6523.pdb (interacts with) Gpal_D383_g14796.pdb","0.0451467","false","interacts with","g6523.pdb (interacts with) Gpal_D383_g14796.pdb","g6523.pdb","Gpal_D383_g14796.pdb"
"414326","6.73","interacts with","g6523.pdb (interacts with) Gpal_D383_g13005.pdb","0.0246453","false","interacts with","g6523.pdb (interacts with) Gpal_D383_g13005.pdb","g6523.pdb","Gpal_D383_g13005.pdb"
"414221","6.25","interacts with","g6523.pdb (interacts with) Gpal_D383_g03976.pdb","0.0410028","false","interacts with","g6523.pdb (interacts with) Gpal_D383_g03976.pdb","g6523.pdb","Gpal_D383_g03976.pdb"
"414200","12.68","interacts with","g6523.pdb (interacts with) Gpal_D383_g02532.pdb","0.0353322","false","interacts with","g6523.pdb (interacts with) Gpal_D383_g02532.pdb","g6523.pdb","Gpal_D383_g02532.pdb"
"414368","13.79","interacts with","g6523.pdb (interacts with) Gpal_D383_g16321.pdb","0.0420933","false","interacts with","g6523.pdb (interacts with) Gpal_D383_g16321.pdb","g6523.pdb","Gpal_D383_g16321.pdb"
"414209","8.82","interacts with","g6523.pdb (interacts with) Gpal_D383_g02821.pdb","0.0331512","false","interacts with","g6523.pdb (interacts with) Gpal_D383_g02821.pdb","g6523.pdb","Gpal_D383_g02821.pdb"
"414197","10.0","interacts with","g6523.pdb (interacts with) Gpal_D383_g02529.pdb","0.01642293","false","interacts with","g6523.pdb (interacts with) Gpal_D383_g02529.pdb","g6523.pdb","Gpal_D383_g02529.pdb"
"414350","8.62","interacts with","g6523.pdb (interacts with) Gpal_D383_g15578.pdb","0.0460191","false","interacts with","g6523.pdb (interacts with) Gpal_D383_g15578.pdb","g6523.pdb","Gpal_D383_g15578.pdb"
"414263","4.76","interacts with","g6523.pdb (interacts with) Gpal_D383_g08725.pdb","0.0355503","false","interacts with","g6523.pdb (interacts with) Gpal_D383_g08725.pdb","g6523.pdb","Gpal_D383_g08725.pdb"
"414260","9.38","interacts with","g6523.pdb (interacts with) Gpal_D383_g08199.pdb","0.00222462","false","interacts with","g6523.pdb (interacts with) Gpal_D383_g08199.pdb","g6523.pdb","Gpal_D383_g08199.pdb"
"414194","3.12","interacts with","g6523.pdb (interacts with) Gpal_D383_g01373.pdb","0.00477639","false","interacts with","g6523.pdb (interacts with) Gpal_D383_g01373.pdb","g6523.pdb","Gpal_D383_g01373.pdb"
"414335","5.81","interacts with","g6523.pdb (interacts with) Gpal_D383_g13554.pdb","0.004362","false","interacts with","g6523.pdb (interacts with) Gpal_D383_g13554.pdb","g6523.pdb","Gpal_D383_g13554.pdb"
"414275","4.62","interacts with","g6523.pdb (interacts with) Gpal_D383_g09317.pdb","0.017448","false","interacts with","g6523.pdb (interacts with) Gpal_D383_g09317.pdb","g6523.pdb","Gpal_D383_g09317.pdb"
"414239","8.97","interacts with","g6523.pdb (interacts with) Gpal_D383_g06389.pdb","0.0307521","false","interacts with","g6523.pdb (interacts with) Gpal_D383_g06389.pdb","g6523.pdb","Gpal_D383_g06389.pdb"
"414386","7.84","interacts with","g6523.pdb (interacts with) Gpal_D383_g17200.pdb","0.0497268","false","interacts with","g6523.pdb (interacts with) Gpal_D383_g17200.pdb","g6523.pdb","Gpal_D383_g17200.pdb"
"414377","3.57","interacts with","g6523.pdb (interacts with) Gpal_D383_g17116.pdb","0.00704463","false","interacts with","g6523.pdb (interacts with) Gpal_D383_g17116.pdb","g6523.pdb","Gpal_D383_g17116.pdb"
"414278","12.82","interacts with","g6523.pdb (interacts with) Gpal_D383_g10021.pdb","0.0386037","false","interacts with","g6523.pdb (interacts with) Gpal_D383_g10021.pdb","g6523.pdb","Gpal_D383_g10021.pdb"
"414266","4.88","interacts with","g6523.pdb (interacts with) Gpal_D383_g09048.pdb","0.0324969","false","interacts with","g6523.pdb (interacts with) Gpal_D383_g09048.pdb","g6523.pdb","Gpal_D383_g09048.pdb"
"414233","10.58","interacts with","g6523.pdb (interacts with) Gpal_D383_g04149.pdb","0.0255177","false","interacts with","g6523.pdb (interacts with) Gpal_D383_g04149.pdb","g6523.pdb","Gpal_D383_g04149.pdb"
"414182","5.06","interacts with","g6523.pdb (interacts with) Gpal_D383_g00009.pdb","0.001271523","false","interacts with","g6523.pdb (interacts with) Gpal_D383_g00009.pdb","g6523.pdb","Gpal_D383_g00009.pdb"
"414236","8.24","interacts with","g6523.pdb (interacts with) Gpal_D383_g04241.pdb","0.0272625","false","interacts with","g6523.pdb (interacts with) Gpal_D383_g04241.pdb","g6523.pdb","Gpal_D383_g04241.pdb"
"414287","5.15","interacts with","g6523.pdb (interacts with) Gpal_D383_g10765.pdb","0.00684834","false","interacts with","g6523.pdb (interacts with) Gpal_D383_g10765.pdb","g6523.pdb","Gpal_D383_g10765.pdb"
"414215","5.66","interacts with","g6523.pdb (interacts with) Gpal_D383_g03691.pdb","0.0316245","false","interacts with","g6523.pdb (interacts with) Gpal_D383_g03691.pdb","g6523.pdb","Gpal_D383_g03691.pdb"
"414188","8.82","interacts with","g6523.pdb (interacts with) Gpal_D383_g00071.pdb","0.0394761","false","interacts with","g6523.pdb (interacts with) Gpal_D383_g00071.pdb","g6523.pdb","Gpal_D383_g00071.pdb"
"414107","6.45","interacts with","g6463.pdb (interacts with) Gpal_D383_g01714.pdb","0.01611759","false","interacts with","g6463.pdb (interacts with) Gpal_D383_g01714.pdb","g6463.pdb","Gpal_D383_g01714.pdb"
"414104","18.75","interacts with","g6463.pdb (interacts with) Gpal_D383_g00071.pdb","0.0311883","false","interacts with","g6463.pdb (interacts with) Gpal_D383_g00071.pdb","g6463.pdb","Gpal_D383_g00071.pdb"
"414023","3.23","interacts with","g6419.pdb (interacts with) Gpal_D383_g11931.pdb","0.026172","false","interacts with","g6419.pdb (interacts with) Gpal_D383_g11931.pdb","g6419.pdb","Gpal_D383_g11931.pdb"
"414029","4.12","interacts with","g6419.pdb (interacts with) Gpal_D383_g17271.pdb","0.0185385","false","interacts with","g6419.pdb (interacts with) Gpal_D383_g17271.pdb","g6419.pdb","Gpal_D383_g17271.pdb"
"413534","5.62","interacts with","g632.pdb (interacts with) Gpal_D383_g06418.pdb","0.030534","false","interacts with","g632.pdb (interacts with) Gpal_D383_g06418.pdb","g632.pdb","Gpal_D383_g06418.pdb"
"413600","4.71","interacts with","g632.pdb (interacts with) Gpal_D383_g11027.pdb","0.00381675","false","interacts with","g632.pdb (interacts with) Gpal_D383_g11027.pdb","g632.pdb","Gpal_D383_g11027.pdb"
"413609","8.33","interacts with","g632.pdb (interacts with) Gpal_D383_g11931.pdb","0.0372951","false","interacts with","g632.pdb (interacts with) Gpal_D383_g11931.pdb","g632.pdb","Gpal_D383_g11931.pdb"
"413567","6.02","interacts with","g632.pdb (interacts with) Gpal_D383_g08044.pdb","0.0484182","false","interacts with","g632.pdb (interacts with) Gpal_D383_g08044.pdb","g632.pdb","Gpal_D383_g08044.pdb"
"413606","6.25","interacts with","g632.pdb (interacts with) Gpal_D383_g11395.pdb","0.0468915","false","interacts with","g632.pdb (interacts with) Gpal_D383_g11395.pdb","g632.pdb","Gpal_D383_g11395.pdb"
"413480","11.39","interacts with","g632.pdb (interacts with) Gpal_D383_g02529.pdb","0.0285711","false","interacts with","g632.pdb (interacts with) Gpal_D383_g02529.pdb","g632.pdb","Gpal_D383_g02529.pdb"
"413573","5.88","interacts with","g632.pdb (interacts with) Gpal_D383_g08725.pdb","0.01563777","false","interacts with","g632.pdb (interacts with) Gpal_D383_g08725.pdb","g632.pdb","Gpal_D383_g08725.pdb"
"413543","2.94","interacts with","g632.pdb (interacts with) Gpal_D383_g06902.pdb","0.00826599","false","interacts with","g632.pdb (interacts with) Gpal_D383_g06902.pdb","g632.pdb","Gpal_D383_g06902.pdb"
"413570","8.7","interacts with","g632.pdb (interacts with) Gpal_D383_g08199.pdb","0.00482001","false","interacts with","g632.pdb (interacts with) Gpal_D383_g08199.pdb","g632.pdb","Gpal_D383_g08199.pdb"
"413471","7.46","interacts with","g632.pdb (interacts with) Gpal_D383_g01373.pdb","0.0368589","false","interacts with","g632.pdb (interacts with) Gpal_D383_g01373.pdb","g632.pdb","Gpal_D383_g01373.pdb"
"413642","8.47","interacts with","g632.pdb (interacts with) Gpal_D383_g13554.pdb","0.0405666","false","interacts with","g632.pdb (interacts with) Gpal_D383_g13554.pdb","g632.pdb","Gpal_D383_g13554.pdb"
"413585","4.17","interacts with","g632.pdb (interacts with) Gpal_D383_g09317.pdb","0.01044699","false","interacts with","g632.pdb (interacts with) Gpal_D383_g09317.pdb","g632.pdb","Gpal_D383_g09317.pdb"
"413531","7.02","interacts with","g632.pdb (interacts with) Gpal_D383_g06389.pdb","0.00695739","false","interacts with","g632.pdb (interacts with) Gpal_D383_g06389.pdb","g632.pdb","Gpal_D383_g06389.pdb"
